,date,open,high,low,close,volume
63,2006-03-26,863.56,881.28,858.96,869.44,3003484100.0
64,2006-04-02,869.54,891.02,864.39,878.37,3731900700.0
65,2006-04-09,879.54,910.54,879.54,897.31,4575650300.0
66,2006-04-16,898.0,916.27,889.76,910.63,4618785500.0
67,2006-04-23,915.54,942.23,908.7,939.87,6384066600.0
68,2006-04-30,949.68,966.32,924.45,964.45,6458551600.0
69,2006-05-07,,,,,0.0
70,2006-05-14,968.92,1051.12,968.92,1050.96,8596959000.0
71,2006-05-21,1059.77,1117.43,1046.89,1096.21,11021284200.0
72,2006-05-28,1096.45,1107.66,1034.22,1064.13,8584120700.0
73,2006-06-04,1069.88,1113.95,1063.23,1097.51,7553503900.0
74,2006-06-11,1097.53,1114.25,1026.32,1031.46,8028516800.0
75,2006-06-18,1024.27,1047.46,1011.9,1047.33,3845209600.0
76,2006-06-25,1036.97,1067.86,1027.56,1061.41,4308533000.0
77,2006-07-02,1063.09,1117.05,1063.09,1102.7,4884114800.0
78,2006-07-09,1108.03,1129.54,1082.71,1099.06,5769685700.0
79,2006-07-16,1098.77,1106.66,1038.47,1059.26,4805691100.0
80,2006-07-23,1057.24,1068.57,1034.74,1056.63,3252728200.0
81,2006-07-30,1044.86,1077.08,1037.34,1050.64,3362651700.0
82,2006-08-06,1049.7,1049.7,988.86,990.83,3019558900.0
83,2006-08-13,984.26,1015.4,974.84,1011.64,2802393500.0
84,2006-08-20,1011.97,1018.91,988.99,1008.05,2908600000.0
85,2006-08-27,986.45,1033.82,982.9,1028.29,2899047200.0
86,2006-09-03,1030.98,1060.61,1030.82,1033.74,3913208500.0
87,2006-09-10,1032.64,1059.15,1032.53,1050.8,3615548700.0
88,2006-09-17,1051.75,1094.82,1045.18,1094.15,6647898200.0
89,2006-09-24,1098.61,1116.26,1090.45,1094.18,5363944900.0
90,2006-10-01,1092.41,1117.57,1072.32,1115.72,4060405600.0
91,2006-10-08,,,,,0.0
92,2006-10-15,1134.4,1160.62,1131.35,1149.58,7295949200.0
93,2006-10-22,1150.83,1161.3,1122.22,1152.31,4408775600.0
94,2006-10-29,1151.39,1181.06,1130.21,1164.57,7547684300.0
95,2006-11-05,1163.18,1227.78,1160.24,1219.0,8675345400.0
96,2006-11-12,1210.06,1293.35,1205.58,1262.53,9691203000.0
97,2006-11-19,1259.1,1322.1,1227.62,1321.01,11900697600.0
98,2006-11-26,1327.12,1403.87,1327.12,1385.94,13123233700.0
99,2006-12-03,1378.48,1440.3,1333.14,1430.36,10517215600.0
100,2006-12-10,1431.04,1552.44,1431.04,1453.92,16697222800.0
101,2006-12-17,1447.26,1599.08,1447.26,1597.12,12052343600.0
102,2006-12-24,1602.59,1666.21,1602.4,1614.24,12388184800.0
103,2006-12-31,1619.57,1819.04,1619.57,1805.31,16206158700.0
104,2007-01-07,1842.63,1924.92,1791.64,1815.12,10062420700.0
105,2007-01-14,1813.62,1977.88,1804.41,1876.14,16784763900.0
106,2007-01-21,1872.08,2033.92,1872.08,1995.53,15034026700.0
107,2007-01-28,2020.0,2176.35,2020.0,2164.51,18001273400.0
108,2007-02-04,2181.87,2251.57,1945.1,1954.97,16107815400.0
109,2007-02-11,1943.06,2031.54,1824.6,2003.32,12922086200.0
110,2007-02-18,2004.22,2266.43,2001.34,2232.98,12210219400.0
111,2007-02-25,,,,,0.0
112,2007-03-04,2225.87,2253.47,1996.56,2069.07,15289587700.0
113,2007-03-11,2062.03,2171.84,1978.57,2144.22,11739407000.0
114,2007-03-18,2146.98,2154.73,2074.5,2107.63,11706480900.0
115,2007-03-25,2060.76,2228.32,2054.93,2200.04,13770130200.0
116,2007-04-01,2204.77,2351.35,2184.4,2288.26,19712048200.0
117,2007-04-08,2299.49,2399.83,2299.49,2390.64,14917269500.0
118,2007-04-15,2398.86,2551.06,2398.86,2517.79,19038069000.0
119,2007-04-22,2519.66,2603.7,2380.32,2547.5,18690486600.0
120,2007-04-29,2574.0,2717.97,2570.48,2681.3,19539070400.0
121,2007-05-06,2715.89,2768.94,2694.24,2757.83,3490677800.0
122,2007-05-13,2827.12,2903.71,2760.22,2867.97,19508413400.0
123,2007-05-20,2823.46,2919.44,2731.82,2854.32,16983225600.0
124,2007-05-27,2763.77,2958.74,2757.57,2942.51,18926573000.0
125,2007-06-03,2976.76,3055.87,2748.06,2906.59,25308383000.0
126,2007-06-10,2923.41,2935.88,2493.31,2856.02,17950970400.0
127,2007-06-17,2875.11,3058.49,2856.99,3035.78,16479508600.0
128,2007-06-24,3090.17,3155.97,2982.23,3037.51,14883053300.0
129,2007-07-01,3054.28,3099.16,2860.72,2915.88,12252218400.0
130,2007-07-08,2906.14,2965.61,2700.76,2860.74,9384644500.0
131,2007-07-15,2883.54,2997.78,2858.92,2970.34,8237824900.0
132,2007-07-22,2974.92,3104.77,2847.4,3102.79,8796145100.0
133,2007-07-29,3133.28,3336.94,3133.28,3293.38,15325302900.0
134,2007-08-05,3294.68,3521.97,3267.68,3520.14,15353624400.0
135,2007-08-12,3552.0,3739.02,3533.77,3707.92,18798098800.0
136,2007-08-19,3717.53,3823.94,3597.59,3606.53,16741207100.0
137,2007-08-26,3718.2,4120.75,3709.52,4104.66,14436843900.0
138,2007-09-02,4128.74,4188.18,4058.0,4150.17,14219047900.0
139,2007-09-09,4176.86,4252.75,4074.29,4111.93,15778109200.0
140,2007-09-16,4052.55,4199.27,3939.35,4165.57,12877011300.0
141,2007-09-23,4170.95,4269.59,4118.33,4197.04,13100244400.0
142,2007-09-30,4201.42,4315.35,4128.26,4307.42,8856832800.0
143,2007-10-07,,,,,0.0
144,2007-10-14,4407.5,4633.81,4347.76,4578.69,16563709200.0
145,2007-10-21,4606.48,4772.93,4454.15,4494.56,13893438500.0
146,2007-10-28,4441.53,4598.89,4313.8,4429.98,9887916300.0
147,2007-11-04,4453.33,4668.73,4451.91,4543.16,11118456400.0
148,2007-11-11,4517.23,4547.89,4058.88,4139.57,8144924800.0
149,2007-11-18,4025.83,4269.76,3951.33,4133.35,7789474600.0
150,2007-11-25,4141.2,4186.29,3844.18,3961.37,5890495300.0
151,2007-12-02,4020.64,4038.48,3757.96,3880.34,6383038900.0
152,2007-12-09,3859.85,4128.78,3838.49,4122.06,5482916700.0
153,2007-12-16,4052.38,4216.53,3881.5,4008.88,7360774300.0
154,2007-12-23,4002.99,4096.24,3826.92,4081.0,6298126400.0
155,2007-12-30,4112.52,4280.73,4096.67,4226.76,9768264000.0
156,2008-01-06,4230.81,4296.02,4123.12,4282.69,7276602500.0
157,2008-01-13,4279.92,4482.57,4255.5,4481.49,13496468900.0
158,2008-01-20,4503.68,4524.29,4072.68,4195.95,11431675000.0
159,2008-01-27,4203.5,4212.01,3636.47,3875.58,12141505800.0
160,2008-02-03,3830.97,3830.97,3376.61,3500.05,8160880900.0
161,2008-02-10,3598.5,3817.61,3598.5,3766.16,3946767900.0
162,2008-02-17,3697.53,3737.76,3593.17,3646.18,3298084500.0
163,2008-02-24,3694.67,3805.39,3434.76,3466.2,8453998800.0
164,2008-03-02,3460.86,3490.93,3275.84,3470.6,6689549100.0
165,2008-03-09,3449.75,3566.16,3317.34,3395.61,7353636000.0
166,2008-03-16,3366.96,3366.96,3028.33,3084.45,6446754900.0
167,2008-03-23,3065.42,3075.74,2765.25,3021.58,8004944800.0
168,2008-03-30,3056.43,3063.89,2714.38,2910.51,7817002800.0
169,2008-04-06,2815.31,2891.17,2679.29,2828.63,7002319400.0
170,2008-04-13,2803.88,3011.42,2751.58,2865.45,7642909900.0
171,2008-04-20,2805.21,2815.33,2482.92,2511.36,6211634000.0
172,2008-04-27,2707.6,3075.82,2451.6,2984.96,14714856900.0
173,2008-05-04,2936.43,3135.72,2894.65,3125.53,7812596500.0
174,2008-05-11,3169.0,3184.11,2929.24,2978.19,11381309200.0
175,2008-05-18,2915.26,3075.22,2884.58,3009.21,8380914400.0
176,2008-05-25,2999.41,3008.03,2752.15,2838.06,6904447700.0
177,2008-06-01,2812.51,2855.68,2726.86,2800.79,5207798900.0
178,2008-06-08,2792.24,2834.5,2687.22,2701.79,5965252300.0
179,2008-06-15,2586.72,2597.48,2319.91,2322.79,5160477800.0
180,2008-06-22,2329.58,2383.27,2152.31,2273.71,7722845500.0
181,2008-06-29,2227.16,2357.45,2188.2,2206.32,6874281600.0
182,2008-07-06,2176.9,2212.97,1992.35,2077.23,6129084500.0
183,2008-07-13,2082.75,2319.02,2081.84,2245.46,10602265000.0
184,2008-07-20,2223.89,2280.95,2056.19,2158.7,7171664200.0
185,2008-07-27,2132.44,2300.51,2127.07,2265.68,7865282500.0
186,2008-08-03,2282.06,2318.08,2127.36,2205.68,5997350600.0
187,2008-08-10,2185.16,2201.28,2044.81,2056.92,4946409600.0
188,2008-08-17,2049.46,2069.79,1900.56,1957.47,4650529300.0
189,2008-08-24,1959.1,2045.26,1832.25,1948.06,5657897300.0
190,2008-08-31,1953.28,1997.2,1898.22,1975.45,4566691900.0
191,2008-09-07,1958.27,1959.84,1781.7,1796.96,4039941000.0
192,2008-09-14,1805.41,1815.8,1699.46,1711.96,3988710300.0
193,2008-09-21,1673.79,1673.79,1433.44,1650.54,7002270700.0
194,2008-09-28,1785.32,1844.57,1660.46,1811.34,17263092200.0
195,2008-10-05,,,,,0.0
196,2008-10-12,1788.97,1788.97,1497.34,1528.14,8786236900.0
197,2008-10-19,1519.66,1679.92,1462.93,1480.16,8742452100.0
198,2008-10-26,1474.97,1553.86,1401.68,1408.13,7304944800.0
199,2008-11-02,1379.53,1380.46,1269.29,1327.7,8482807800.0
200,2008-11-09,1312.79,1394.49,1290.81,1363.46,6946914000.0
201,2008-11-16,1398.22,1553.43,1398.22,1550.46,13748145500.0
202,2008-11-23,1541.34,1583.8,1432.75,1501.09,15948900200.0
203,2008-11-30,1493.43,1536.61,1399.36,1411.16,9731473200.0
204,2008-12-07,1407.44,1569.22,1383.78,1538.47,13381187000.0
205,2008-12-14,1561.28,1612.33,1483.77,1499.29,16334968800.0
206,2008-12-21,1524.14,1577.88,1462.7,1554.11,10472469200.0
207,2008-12-28,1552.71,1554.18,1401.28,1416.83,8083870000.0
208,2009-01-04,1409.73,1419.89,1382.07,1384.91,3999228700.0
209,2009-01-11,1411.08,1495.65,1402.05,1447.14,11573493600.0
210,2009-01-18,1441.63,1533.96,1412.93,1502.0,13571344400.0
211,2009-01-25,1522.14,1568.64,1508.67,1538.27,13363445800.0
212,2009-02-01,,,,,0.0
213,2009-02-08,1553.34,1691.49,1529.17,1689.0,17425248700.0
214,2009-02-15,1715.15,1764.02,1661.95,1755.57,25303275600.0
215,2009-02-22,1771.62,1829.48,1651.4,1695.26,23611719200.0
216,2009-03-01,1680.82,1740.78,1580.4,1592.01,21464913200.0
217,2009-03-08,1586.56,1718.57,1544.62,1676.79,20046094800.0
218,2009-03-15,1689.12,1716.36,1590.24,1626.02,13606145000.0
219,2009-03-22,1619.76,1744.62,1604.09,1726.21,17929160800.0
220,2009-03-29,1728.66,1840.14,1723.28,1825.63,24017642800.0
221,2009-04-05,1829.11,1920.77,1772.27,1892.73,24575844400.0
222,2009-04-12,1892.67,1915.6,1803.06,1895.16,15965818000.0
223,2009-04-19,1915.43,1958.75,1905.1,1920.31,22950655600.0
224,2009-04-26,1916.0,1967.27,1850.25,1860.75,19026849800.0
225,2009-05-03,1858.86,1910.45,1805.78,1895.7,13169932600.0
226,2009-05-10,1903.08,2027.92,1900.04,2022.95,23258662800.0
227,2009-05-17,2040.18,2086.54,1980.09,2022.3,20564592800.0
228,2009-05-24,2011.23,2059.15,1951.74,1967.66,17136163000.0
